epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
134,285.878,1.06187,1.14171,0.93556,1.00859,0.91891,0.71959,0.77389,0.55076,0.95132,0.7619,0.78774,0.49267,1.17001,0.99391,1.02791,1.10713,0.001202,0.001202,0.001202
135,288.066,1.01033,1.16984,0.97734,1.02921,0.91891,0.71959,0.77389,0.55076,0.95132,0.7619,0.78774,0.49267,1.17001,0.99391,1.02791,1.10713,0.001196,0.001196,0.001196
136,290.84,0.98013,1.09805,0.91316,0.98881,0.89739,0.7619,0.79646,0.57884,0.917,0.77778,0.80377,0.51016,1.08775,0.97745,0.99044,1.07159,0.00119,0.00119,0.00119
137,292.875,1.07499,1.24639,0.96591,1.03054,0.89739,0.7619,0.79646,0.57884,0.917,0.77778,0.80377,0.51016,1.08775,0.97745,0.99044,1.07159,0.001184,0.001184,0.001184
138,294.976,1.00634,1.13283,0.8869,0.96732,0.94879,0.74603,0.79318,0.55217,0.96898,0.7619,0.81541,0.54594,1.13452,0.94605,1.05222,1.09563,0.001178,0.001178,0.001178
139,296.968,1.13448,1.20166,0.9202,1.00314,0.94879,0.74603,0.79318,0.55217,0.96898,0.7619,0.81541,0.54594,1.13452,0.94605,1.05222,1.09563,0.001172,0.001172,0.001172
140,299.02,1.11165,1.06116,0.89489,0.9806,0.9505,0.74603,0.78891,0.58592,0.97073,0.7619,0.80698,0.53328,1.09086,0.9779,1.05146,1.09572,0.001166,0.001166,0.001166
141,301.156,0.98942,1.15629,0.91244,0.97766,0.9505,0.74603,0.78891,0.58592,0.97073,0.7619,0.80698,0.53328,1.09086,0.9779,1.05146,1.09572,0.00116,0.00116,0.00116
142,303.848,0.97892,0.99621,0.89437,0.95032,0.97405,0.74603,0.79158,0.60748,0.97405,0.74603,0.80182,0.51576,1.07118,0.96042,1.05449,1.09872,0.001154,0.001154,0.001154
143,306.515,1.08585,1.2104,0.97755,1.02544,0.97405,0.74603,0.79158,0.60748,0.97405,0.74603,0.80182,0.51576,1.07118,0.96042,1.05449,1.09872,0.001148,0.001148,0.001148
144,308.538,1.09282,1.34378,0.95684,1.00996,0.95873,0.7375,0.77591,0.60394,0.97936,0.75337,0.80782,0.47635,1.06417,1.02225,1.12446,1.09379,0.001142,0.001142,0.001142
145,310.676,0.98363,0.99467,0.94393,0.94997,0.95873,0.7375,0.77591,0.60394,0.97936,0.75337,0.80782,0.47635,1.06417,1.02225,1.12446,1.09379,0.001136,0.001136,0.001136
146,312.628,1.02802,1.07453,0.94462,0.99499,1,0.69427,0.76836,0.57392,0.93697,0.70792,0.75924,0.45761,1.10457,1.1092,1.09288,1.07955,0.00113,0.00113,0.00113
147,314.553,0.98951,1.14075,0.90349,0.99099,1,0.69427,0.76836,0.57392,0.93697,0.70792,0.75924,0.45761,1.10457,1.1092,1.09288,1.07955,0.001124,0.001124,0.001124
148,316.523,1.14635,1.19146,0.9763,1.01997,0.97028,0.71429,0.78255,0.57065,0.95774,0.71948,0.77301,0.48017,1.14297,1.06213,1.03632,1.07596,0.001118,0.001118,0.001118
149,319.067,1.04864,1.2599,0.93043,0.97251,0.97028,0.71429,0.78255,0.57065,0.95774,0.71948,0.77301,0.48017,1.14297,1.06213,1.03632,1.07596,0.001112,0.001112,0.001112
150,321.519,1.0593,1.00804,0.94117,0.98682,0.95794,0.7619,0.7927,0.5969,0.97097,0.7619,0.79828,0.49561,1.07197,1.00493,0.96685,1.05755,0.001106,0.001106,0.001106
151,323.433,0.99384,1.08905,0.83619,0.96825,0.95794,0.7619,0.7927,0.5969,0.97097,0.7619,0.79828,0.49561,1.07197,1.00493,0.96685,1.05755,0.0011,0.0011,0.0011
152,325.432,0.98739,1.01933,0.98096,0.93982,0.95903,0.73016,0.79648,0.59,0.97841,0.73016,0.78488,0.48312,1.03561,1.02224,0.94869,1.05428,0.001094,0.001094,0.001094
153,327.388,1.09821,1.15179,0.9731,0.99999,0.95903,0.73016,0.79648,0.59,0.97841,0.73016,0.78488,0.48312,1.03561,1.02224,0.94869,1.05428,0.001088,0.001088,0.001088
154,329.4,1.00167,1.04099,0.84656,0.99217,0.97829,0.71536,0.79599,0.58073,0.98186,0.71429,0.7781,0.49106,1.09072,1.07686,0.94777,1.07611,0.001082,0.001082,0.001082
155,331.343,1.02196,0.78336,0.93223,0.97083,0.97829,0.71536,0.79599,0.58073,0.98186,0.71429,0.7781,0.49106,1.09072,1.07686,0.94777,1.07611,0.001076,0.001076,0.001076
156,333.713,1.02136,1.0747,0.88586,0.99345,0.95613,0.71429,0.77699,0.57179,0.98396,0.69841,0.77053,0.46374,1.0919,1.14259,0.96633,1.10215,0.00107,0.00107,0.00107
157,336.078,1.00247,0.90089,0.89258,0.96533,0.95613,0.71429,0.77699,0.57179,0.98396,0.69841,0.77053,0.46374,1.0919,1.14259,0.96633,1.10215,0.001064,0.001064,0.001064
158,338.037,1.00309,1.04742,0.87859,0.9323,0.97885,0.71429,0.77857,0.57123,0.97885,0.71429,0.77002,0.46541,1.05664,1.12343,0.98172,1.08433,0.001058,0.001058,0.001058
159,340.019,0.90236,0.9817,0.80213,0.95353,0.97885,0.71429,0.77857,0.57123,0.97885,0.71429,0.77002,0.46541,1.05664,1.12343,0.98172,1.08433,0.001052,0.001052,0.001052
160,342.012,1.01651,1.11888,0.8537,1.02789,0.9356,0.73016,0.78013,0.56984,0.95638,0.74603,0.78278,0.50488,1.03577,1.05777,0.98055,1.0488,0.001046,0.001046,0.001046
161,343.93,1.00548,1.11397,0.92435,0.97253,0.9356,0.73016,0.78013,0.56984,0.95638,0.74603,0.78278,0.50488,1.03577,1.05777,0.98055,1.0488,0.00104,0.00104,0.00104
162,345.948,0.89049,0.90568,0.82574,0.93994,0.94883,0.69841,0.78684,0.57353,0.96778,0.71429,0.78778,0.51676,1.06681,0.99432,0.9831,1.04182,0.001034,0.001034,0.001034
163,348.154,0.94572,0.99827,0.83467,0.95683,0.94883,0.69841,0.78684,0.57353,0.96778,0.71429,0.78778,0.51676,1.06681,0.99432,0.9831,1.04182,0.001028,0.001028,0.001028
164,350.775,0.94914,1.07131,0.85344,0.94433,0.89704,0.71429,0.7873,0.60027,0.93691,0.74603,0.81429,0.53032,1.0059,1.00831,0.94627,1.03016,0.001022,0.001022,0.001022
165,352.747,0.9815,0.97547,0.89519,0.9931,0.89704,0.71429,0.7873,0.60027,0.93691,0.74603,0.81429,0.53032,1.0059,1.00831,0.94627,1.03016,0.001016,0.001016,0.001016
166,354.864,0.98706,1.09378,0.85596,0.98901,0.89863,0.71429,0.78657,0.59815,0.91358,0.73016,0.80776,0.53024,0.99086,1.00434,0.96298,1.04266,0.00101,0.00101,0.00101
167,356.925,0.97572,1.05689,0.84303,0.97787,0.89863,0.71429,0.78657,0.59815,0.91358,0.73016,0.80776,0.53024,0.99086,1.00434,0.96298,1.04266,0.001004,0.001004,0.001004
168,358.907,1.02766,0.9956,0.90964,0.98712,0.88585,0.73919,0.79269,0.59526,0.89058,0.77516,0.81646,0.51168,0.97341,1.01895,0.99464,1.04528,0.000998,0.000998,0.000998
169,360.832,0.95587,1.52499,0.81293,0.94708,0.88585,0.73919,0.79269,0.59526,0.89058,0.77516,0.81646,0.51168,0.97341,1.01895,0.99464,1.04528,0.000992,0.000992,0.000992
170,363.108,0.9265,1.16522,0.81655,0.93671,0.88464,0.73016,0.77463,0.55322,0.90618,0.71429,0.77442,0.5068,1.04637,0.99709,1.05565,1.07768,0.000986,0.000986,0.000986
171,365.784,0.89761,1.15351,0.79723,0.96602,0.88464,0.73016,0.77463,0.55322,0.90618,0.71429,0.77442,0.5068,1.04637,0.99709,1.05565,1.07768,0.00098,0.00098,0.00098
172,367.796,1.0469,1.2898,0.87258,0.99123,0.89139,0.71429,0.76243,0.5396,0.8822,0.71429,0.76551,0.4788,1.13766,0.99103,1.09213,1.08774,0.000974,0.000974,0.000974
173,369.774,0.93425,1.05609,0.81858,0.96472,0.89139,0.71429,0.76243,0.5396,0.8822,0.71429,0.76551,0.4788,1.13766,0.99103,1.09213,1.08774,0.000968,0.000968,0.000968
174,371.818,0.9385,1.02208,0.8304,0.95662,0.83835,0.74603,0.78207,0.525,0.85683,0.7619,0.78706,0.47851,1.20895,0.95588,1.04261,1.07409,0.000962,0.000962,0.000962
175,373.744,0.9124,0.96732,0.83124,0.97564,0.83835,0.74603,0.78207,0.525,0.85683,0.7619,0.78706,0.47851,1.20895,0.95588,1.04261,1.07409,0.000956,0.000956,0.000956
176,375.738,0.86233,0.88094,0.7892,0.92274,0.94424,0.71429,0.79421,0.56275,0.94424,0.71429,0.79801,0.50317,1.10923,0.92819,1.00168,1.05628,0.00095,0.00095,0.00095
177,377.931,0.94278,1.06466,0.79548,0.97101,0.94424,0.71429,0.79421,0.56275,0.94424,0.71429,0.79801,0.50317,1.10923,0.92819,1.00168,1.05628,0.000944,0.000944,0.000944
178,380.534,0.96101,1.16517,0.83458,0.98665,0.90191,0.72978,0.77763,0.59783,0.92152,0.74553,0.79883,0.54535,0.9775,0.9049,0.96876,1.03621,0.000938,0.000938,0.000938
179,382.555,0.93966,1.21079,0.8539,0.97375,0.90191,0.72978,0.77763,0.59783,0.92152,0.74553,0.79883,0.54535,0.9775,0.9049,0.96876,1.03621,0.000932,0.000932,0.000932
180,384.647,0.95343,1.14161,0.82001,0.9472,0.9029,0.73807,0.77236,0.58821,0.92228,0.75356,0.80722,0.54442,0.98517,0.88867,0.94364,1.03351,0.000926,0.000926,0.000926
181,386.588,0.85758,1.167,0.77236,0.93307,0.9029,0.73807,0.77236,0.58821,0.92228,0.75356,0.80722,0.54442,0.98517,0.88867,0.94364,1.03351,0.00092,0.00092,0.00092
182,388.596,0.8282,0.86159,0.80878,0.91378,0.95242,0.74603,0.78435,0.58461,0.95242,0.74603,0.81278,0.5405,1.01758,0.87103,0.923,1.0492,0.000914,0.000914,0.000914
183,390.49,0.88258,0.96172,0.77458,0.94312,0.95242,0.74603,0.78435,0.58461,0.95242,0.74603,0.81278,0.5405,1.01758,0.87103,0.923,1.0492,0.000908,0.000908,0.000908
184,392.48,0.93518,0.96367,0.76637,0.94546,0.95871,0.74603,0.78306,0.59828,0.93803,0.73016,0.80673,0.53739,0.9515,0.8627,0.90523,1.04198,0.000902,0.000902,0.000902
185,395.209,0.94495,1.07701,0.8045,0.96884,0.95871,0.74603,0.78306,0.59828,0.93803,0.73016,0.80673,0.53739,0.9515,0.8627,0.90523,1.04198,0.000896,0.000896,0.000896
186,397.218,0.85133,0.89516,0.78537,0.93064,0.93583,0.73016,0.78118,0.59543,0.91548,0.71429,0.80438,0.53143,0.94991,0.83612,0.92524,1.02594,0.00089,0.00089,0.00089
187,399.268,0.91624,1.1216,0.79824,0.97649,0.93583,0.73016,0.78118,0.59543,0.91548,0.71429,0.80438,0.53143,0.94991,0.83612,0.92524,1.02594,0.000884,0.000884,0.000884
188,401.248,0.90879,0.92628,0.83046,0.97466,0.91696,0.71429,0.77402,0.58491,0.89198,0.69841,0.79726,0.53799,0.96402,0.82666,0.95227,1.02127,0.000878,0.000878,0.000878
189,403.177,0.85575,0.97156,0.77657,0.95406,0.91696,0.71429,0.77402,0.58491,0.89198,0.69841,0.79726,0.53799,0.96402,0.82666,0.95227,1.02127,0.000872,0.000872,0.000872
190,405.107,0.88846,0.91722,0.74999,0.95724,0.95807,0.72545,0.7756,0.6146,0.95807,0.72545,0.82147,0.54215,0.91046,0.81962,0.92922,1.02693,0.000866,0.000866,0.000866
191,407.184,0.93994,1.19375,0.82664,0.96372,0.95807,0.72545,0.7756,0.6146,0.95807,0.72545,0.82147,0.54215,0.91046,0.81962,0.92922,1.02693,0.00086,0.00086,0.00086
192,409.851,0.92025,1.08395,0.77094,0.93757,0.95319,0.71429,0.77642,0.62689,0.97438,0.73016,0.83688,0.53856,0.87555,0.85299,0.88137,1.0098,0.000854,0.000854,0.000854
193,412.111,0.90068,0.85967,0.82993,0.941,0.95319,0.71429,0.77642,0.62689,0.97438,0.73016,0.83688,0.53856,0.87555,0.85299,0.88137,1.0098,0.000848,0.000848,0.000848
194,414.158,0.86991,1.08718,0.76346,0.97695,0.94995,0.71429,0.77052,0.61783,0.90848,0.78786,0.82875,0.53932,0.87863,0.91401,0.86852,1.00863,0.000842,0.000842,0.000842
195,416.076,0.77994,0.8026,0.72549,0.91521,0.94995,0.71429,0.77052,0.61783,0.90848,0.78786,0.82875,0.53932,0.87863,0.91401,0.86852,1.00863,0.000836,0.000836,0.000836
196,418.062,0.90121,1.10147,0.76524,1.00447,0.95825,0.72865,0.77092,0.60371,0.93705,0.79365,0.83231,0.54002,0.92851,0.90947,0.86911,1.03282,0.00083,0.00083,0.00083
197,420.037,0.91566,0.97383,0.77114,0.94107,0.95825,0.72865,0.77092,0.60371,0.93705,0.79365,0.83231,0.54002,0.92851,0.90947,0.86911,1.03282,0.000824,0.000824,0.000824
198,422.002,0.86299,1.08172,0.75115,0.93551,0.93028,0.73016,0.77139,0.60747,0.93638,0.77778,0.83163,0.53547,0.91691,0.89616,0.84848,1.06439,0.000818,0.000818,0.000818
199,424.393,0.83808,0.92149,0.7228,0.93776,0.93028,0.73016,0.77139,0.60747,0.93638,0.77778,0.83163,0.53547,0.91691,0.89616,0.84848,1.06439,0.000812,0.000812,0.000812
200,426.833,0.99151,1.05705,0.81187,0.97325,0.93418,0.74603,0.77415,0.61466,0.89882,0.79365,0.82537,0.53718,0.94299,0.85657,0.86081,1.09288,0.000806,0.000806,0.000806
201,428.823,0.81019,1.11249,0.75072,0.9509,0.93418,0.74603,0.77415,0.61466,0.89882,0.79365,0.82537,0.53718,0.94299,0.85657,0.86081,1.09288,0.0008,0.0008,0.0008
202,430.8,0.86907,1.04669,0.78978,0.95233,0.93765,0.71619,0.77569,0.59424,0.91507,0.74603,0.81894,0.53806,0.98419,0.84921,0.86609,1.10755,0.000794,0.000794,0.000794
203,432.78,0.92675,1.19744,0.77916,0.94835,0.93765,0.71619,0.77569,0.59424,0.91507,0.74603,0.81894,0.53806,0.98419,0.84921,0.86609,1.10755,0.000788,0.000788,0.000788
204,434.798,0.81693,1.13832,0.71579,0.94599,0.92193,0.69841,0.77482,0.59324,0.95808,0.72566,0.82233,0.52635,0.96691,0.84841,0.87384,1.08314,0.000782,0.000782,0.000782
205,436.724,0.82394,0.9174,0.71466,0.91841,0.92193,0.69841,0.77482,0.59324,0.95808,0.72566,0.82233,0.52635,0.96691,0.84841,0.87384,1.08314,0.000776,0.000776,0.000776
206,439.132,0.87289,0.86973,0.72329,0.97283,0.95711,0.70845,0.77261,0.60824,0.92121,0.74245,0.81542,0.53665,0.94518,0.8667,0.89259,1.07346,0.00077,0.00077,0.00077
207,441.524,0.83265,0.97836,0.72492,0.92158,0.95711,0.70845,0.77261,0.60824,0.92121,0.74245,0.81542,0.53665,0.94518,0.8667,0.89259,1.07346,0.000764,0.000764,0.000764
208,443.541,0.88261,1.11468,0.76004,0.97691,0.95131,0.71429,0.78077,0.61449,0.93474,0.73016,0.79824,0.54167,0.94164,0.867,0.88005,1.06182,0.000758,0.000758,0.000758
209,445.433,0.99404,1.15599,0.78573,0.95747,0.95131,0.71429,0.78077,0.61449,0.93474,0.73016,0.79824,0.54167,0.94164,0.867,0.88005,1.06182,0.000752,0.000752,0.000752
210,447.422,1.04933,1.12306,0.82128,0.97692,0.95641,0.69652,0.79116,0.62244,0.93713,0.7619,0.81988,0.56268,0.94741,0.87093,0.89549,1.06437,0.000746,0.000746,0.000746
211,449.454,0.88353,0.92301,0.76912,0.9283,0.95641,0.69652,0.79116,0.62244,0.93713,0.7619,0.81988,0.56268,0.94741,0.87093,0.89549,1.06437,0.00074,0.00074,0.00074
212,451.501,0.82638,0.79772,0.717,0.9345,0.90273,0.73664,0.78848,0.63337,0.94103,0.7599,0.83417,0.56011,0.92379,0.90485,0.87023,1.04938,0.000734,0.000734,0.000734
213,453.911,0.9782,1.20324,0.82472,0.95511,0.90273,0.73664,0.78848,0.63337,0.94103,0.7599,0.83417,0.56011,0.92379,0.90485,0.87023,1.04938,0.000728,0.000728,0.000728
214,456.442,0.83521,1.06791,0.70055,0.94508,0.90263,0.7358,0.79132,0.64492,0.97954,0.75984,0.83023,0.57107,0.86905,0.9113,0.83042,1.02624,0.000722,0.000722,0.000722
215,458.452,0.76859,0.80223,0.69412,0.94584,0.90263,0.7358,0.79132,0.64492,0.97954,0.75984,0.83023,0.57107,0.86905,0.9113,0.83042,1.02624,0.000716,0.000716,0.000716
216,460.571,0.78274,0.95394,0.67095,0.93451,0.89501,0.74603,0.80891,0.65326,0.93535,0.7619,0.82839,0.55098,0.83061,0.92765,0.81544,1.00647,0.00071,0.00071,0.00071
217,462.504,0.82057,0.77663,0.77052,0.93827,0.89501,0.74603,0.80891,0.65326,0.93535,0.7619,0.82839,0.55098,0.83061,0.92765,0.81544,1.00647,0.000704,0.000704,0.000704
218,464.48,0.76909,0.82953,0.68831,0.90814,0.88753,0.75164,0.80916,0.65531,0.95983,0.75866,0.83012,0.55787,0.81355,0.94701,0.78038,0.99787,0.000698,0.000698,0.000698
219,466.387,0.92023,1.02766,0.73365,0.99572,0.88753,0.75164,0.80916,0.65531,0.95983,0.75866,0.83012,0.55787,0.81355,0.94701,0.78038,0.99787,0.000692,0.000692,0.000692
220,468.919,0.68626,0.75877,0.68902,0.90269,0.92124,0.74268,0.81026,0.66072,0.94091,0.75829,0.82842,0.56611,0.841,0.91204,0.79234,1.00322,0.000686,0.000686,0.000686
221,471.399,0.75393,0.95706,0.65894,0.95468,0.92124,0.74268,0.81026,0.66072,0.94091,0.75829,0.82842,0.56611,0.841,0.91204,0.79234,1.00322,0.00068,0.00068,0.00068
222,473.424,0.83376,1.04693,0.71908,0.92088,0.93792,0.71945,0.81159,0.65755,0.9425,0.7619,0.84315,0.56813,0.8393,0.91594,0.80848,1.00702,0.000674,0.000674,0.000674
223,475.411,0.79091,0.81679,0.66653,0.95076,0.93792,0.71945,0.81159,0.65755,0.9425,0.7619,0.84315,0.56813,0.8393,0.91594,0.80848,1.00702,0.000668,0.000668,0.000668
224,477.461,0.8188,0.9836,0.70433,0.94961,0.94789,0.73016,0.80852,0.65042,0.89131,0.78108,0.82991,0.5599,0.83375,0.92221,0.79365,1.01013,0.000662,0.000662,0.000662
225,479.39,0.70513,0.74588,0.65547,0.88016,0.94789,0.73016,0.80852,0.65042,0.89131,0.78108,0.82991,0.5599,0.83375,0.92221,0.79365,1.01013,0.000656,0.000656,0.000656
226,481.361,0.8283,0.95813,0.76236,0.92525,0.92845,0.7619,0.81672,0.64551,0.93367,0.80952,0.83419,0.56265,0.82939,0.94271,0.77414,0.99257,0.00065,0.00065,0.00065
227,483.661,0.8973,0.87602,0.71249,0.94386,0.92845,0.7619,0.81672,0.64551,0.93367,0.80952,0.83419,0.56265,0.82939,0.94271,0.77414,0.99257,0.000644,0.000644,0.000644
228,486.257,0.83123,1.01107,0.72144,0.93802,0.94738,0.7619,0.8195,0.64619,0.92788,0.79365,0.83554,0.56322,0.82656,0.96525,0.7788,0.98037,0.000638,0.000638,0.000638
229,488.198,0.81777,0.93893,0.69289,0.8949,0.94738,0.7619,0.8195,0.64619,0.92788,0.79365,0.83554,0.56322,0.82656,0.96525,0.7788,0.98037,0.000632,0.000632,0.000632
230,490.242,0.79158,0.78657,0.71088,0.91265,0.93321,0.79365,0.82717,0.62949,0.92643,0.79959,0.83743,0.56373,0.8687,0.96666,0.76992,0.97955,0.000626,0.000626,0.000626
231,492.206,0.75242,0.74623,0.63934,0.90705,0.93321,0.79365,0.82717,0.62949,0.92643,0.79959,0.83743,0.56373,0.8687,0.96666,0.76992,0.97955,0.00062,0.00062,0.00062
232,494.179,0.81121,0.82786,0.74788,0.91751,0.93576,0.79365,0.82308,0.62398,0.86937,0.80952,0.83656,0.56835,0.87936,0.96152,0.78258,0.98543,0.000614,0.000614,0.000614
233,496.139,0.70643,0.81154,0.68244,0.94233,0.93576,0.79365,0.82308,0.62398,0.86937,0.80952,0.83656,0.56835,0.87936,0.96152,0.78258,0.98543,0.000608,0.000608,0.000608
234,498.373,0.95166,0.87657,0.74008,0.96382,0.93822,0.79365,0.82408,0.63215,0.91352,0.83838,0.83945,0.58385,0.87209,0.94469,0.77719,0.99386,0.000602,0.000602,0.000602
235,500.766,0.72926,0.73895,0.64473,0.88807,0.93822,0.79365,0.82408,0.63215,0.91352,0.83838,0.83945,0.58385,0.87209,0.94469,0.77719,0.99386,0.000596,0.000596,0.000596
236,502.729,0.79921,0.84885,0.67733,0.92459,0.94413,0.80483,0.82415,0.64318,0.90057,0.8254,0.83929,0.58622,0.84063,0.93556,0.76854,0.99656,0.00059,0.00059,0.00059
237,504.756,0.74222,0.91897,0.68963,0.91321,0.94413,0.80483,0.82415,0.64318,0.90057,0.8254,0.83929,0.58622,0.84063,0.93556,0.76854,0.99656,0.000584,0.000584,0.000584
238,506.85,0.87941,0.98896,0.82056,0.99204,0.92279,0.75892,0.80949,0.64054,0.92649,0.7619,0.83288,0.57893,0.84194,0.95262,0.79993,1.01016,0.000578,0.000578,0.000578
239,508.79,0.77609,0.82487,0.68537,0.93778,0.92279,0.75892,0.80949,0.64054,0.92649,0.7619,0.83288,0.57893,0.84194,0.95262,0.79993,1.01016,0.000572,0.000572,0.000572
240,510.751,0.76912,0.82757,0.67222,0.95715,0.95785,0.72158,0.80493,0.62904,0.95749,0.71507,0.81744,0.56515,0.83875,0.96999,0.8123,1.00746,0.000566,0.000566,0.000566
241,512.766,0.85199,0.87599,0.6808,0.95844,0.95785,0.72158,0.80493,0.62904,0.95749,0.71507,0.81744,0.56515,0.83875,0.96999,0.8123,1.00746,0.00056,0.00056,0.00056
242,515.674,0.71988,0.71383,0.62667,0.88734,0.95252,0.73016,0.81108,0.63369,0.86403,0.77778,0.82597,0.57122,0.83074,0.95466,0.81186,1.0031,0.000554,0.000554,0.000554
243,517.621,0.82532,1.04395,0.71759,0.96828,0.95252,0.73016,0.81108,0.63369,0.86403,0.77778,0.82597,0.57122,0.83074,0.95466,0.81186,1.0031,0.000548,0.000548,0.000548
244,519.574,0.81428,0.90069,0.72383,0.94994,0.95521,0.73016,0.80965,0.65098,0.87697,0.79365,0.83237,0.58545,0.82643,0.93273,0.81532,0.99401,0.000542,0.000542,0.000542
245,521.542,0.80195,1.05271,0.67034,0.95464,0.95521,0.73016,0.80965,0.65098,0.87697,0.79365,0.83237,0.58545,0.82643,0.93273,0.81532,0.99401,0.000536,0.000536,0.000536
246,523.621,0.88604,0.95588,0.73406,0.99196,0.95607,0.73016,0.80506,0.64964,0.95915,0.74549,0.83739,0.59661,0.82421,0.90888,0.81742,0.98,0.00053,0.00053,0.00053
247,525.581,0.71462,0.91347,0.64904,0.91731,0.95607,0.73016,0.80506,0.64964,0.95915,0.74549,0.83739,0.59661,0.82421,0.90888,0.81742,0.98,0.000524,0.000524,0.000524
248,527.751,0.80092,0.82764,0.69321,0.89851,0.95825,0.72858,0.80125,0.64447,0.94137,0.76457,0.8379,0.59649,0.81672,0.87944,0.82727,0.97565,0.000518,0.000518,0.000518
249,530.631,0.79846,0.87491,0.65796,0.94504,0.95825,0.72858,0.80125,0.64447,0.94137,0.76457,0.8379,0.59649,0.81672,0.87944,0.82727,0.97565,0.000512,0.000512,0.000512
250,532.643,0.76642,0.82201,0.6893,0.90621,0.86196,0.79365,0.80825,0.6336,0.88032,0.81739,0.8372,0.58494,0.84111,0.85086,0.83375,0.97135,0.000506,0.000506,0.000506
251,534.639,0.72334,0.63579,0.60115,0.93548,0.86196,0.79365,0.80825,0.6336,0.88032,0.81739,0.8372,0.58494,0.84111,0.85086,0.83375,0.97135,0.0005,0.0005,0.0005
252,536.638,0.79208,0.90344,0.66262,0.9336,0.95827,0.72911,0.79396,0.62912,0.87851,0.8035,0.82677,0.59325,0.85029,0.83152,0.82506,0.97157,0.000494,0.000494,0.000494
253,538.607,0.81944,0.95321,0.65996,0.93073,0.95827,0.72911,0.79396,0.62912,0.87851,0.8035,0.82677,0.59325,0.85029,0.83152,0.82506,0.97157,0.000488,0.000488,0.000488
254,540.587,0.72919,0.66447,0.61808,0.87191,0.97531,0.71429,0.78785,0.63574,0.90605,0.76543,0.81092,0.58476,0.81198,0.83084,0.82206,0.96774,0.000482,0.000482,0.000482
255,542.565,0.73329,1.13817,0.64544,0.89395,0.97531,0.71429,0.78785,0.63574,0.90605,0.76543,0.81092,0.58476,0.81198,0.83084,0.82206,0.96774,0.000476,0.000476,0.000476
256,545.409,0.75564,0.84985,0.62877,0.90561,0.95084,0.69841,0.76895,0.64164,0.92788,0.77778,0.80743,0.58873,0.78745,0.84023,0.83196,0.97058,0.00047,0.00047,0.00047
257,547.503,0.81838,1.10168,0.68573,0.97186,0.95084,0.69841,0.76895,0.64164,0.92788,0.77778,0.80743,0.58873,0.78745,0.84023,0.83196,0.97058,0.000464,0.000464,0.000464
258,549.511,0.87731,0.83465,0.72806,0.96069,0.86967,0.74603,0.77378,0.63885,0.93438,0.79365,0.80603,0.58633,0.79709,0.85381,0.85869,0.98268,0.000458,0.000458,0.000458
259,551.456,0.69941,0.78763,0.61883,0.91635,0.86967,0.74603,0.77378,0.63885,0.93438,0.79365,0.80603,0.58633,0.79709,0.85381,0.85869,0.98268,0.000452,0.000452,0.000452
260,553.448,0.77362,0.73416,0.6239,0.90425,0.95394,0.71429,0.79584,0.65195,0.92575,0.79365,0.80555,0.57859,0.78019,0.85115,0.8551,0.99266,0.000446,0.000446,0.000446
261,555.375,0.72588,0.79548,0.66476,0.92974,0.95394,0.71429,0.79584,0.65195,0.92575,0.79365,0.80555,0.57859,0.78019,0.85115,0.8551,0.99266,0.00044,0.00044,0.00044
262,557.42,0.64238,0.63497,0.60968,0.91946,0.89529,0.7619,0.79912,0.65346,0.93345,0.79365,0.8111,0.57168,0.76737,0.84485,0.8323,0.99979,0.000434,0.000434,0.000434
263,560.104,0.72399,0.79862,0.67965,0.94072,0.89529,0.7619,0.79912,0.65346,0.93345,0.79365,0.8111,0.57168,0.76737,0.84485,0.8323,0.99979,0.000428,0.000428,0.000428
264,562.297,0.80038,0.80549,0.69333,0.92239,0.90549,0.76038,0.80179,0.65039,0.94327,0.79178,0.81238,0.57751,0.75957,0.83635,0.81611,0.99736,0.000422,0.000422,0.000422
265,564.238,0.79467,1.09852,0.68316,0.96894,0.90549,0.76038,0.80179,0.65039,0.94327,0.79178,0.81238,0.57751,0.75957,0.83635,0.81611,0.99736,0.000416,0.000416,0.000416
266,566.216,0.76956,0.93597,0.7379,0.91138,0.90521,0.75795,0.80381,0.6603,0.9431,0.78936,0.81559,0.58699,0.75394,0.82412,0.81114,0.97917,0.00041,0.00041,0.00041
267,568.136,0.7946,1.17037,0.69093,0.94713,0.90521,0.75795,0.80381,0.6603,0.9431,0.78936,0.81559,0.58699,0.75394,0.82412,0.81114,0.97917,0.000404,0.000404,0.000404
268,570.17,0.66506,0.80078,0.64669,0.90057,0.85755,0.79365,0.80151,0.66261,0.89792,0.83777,0.83717,0.59889,0.74039,0.80552,0.8001,0.96626,0.000398,0.000398,0.000398
269,572.188,0.72648,0.84344,0.64226,0.88749,0.85755,0.79365,0.80151,0.66261,0.89792,0.83777,0.83717,0.59889,0.74039,0.80552,0.8001,0.96626,0.000392,0.000392,0.000392
270,574.942,0.729,0.80768,0.60837,0.92248,0.91168,0.71429,0.78383,0.66353,0.92814,0.82015,0.83492,0.60119,0.72468,0.79683,0.80803,0.95976,0.000386,0.000386,0.000386
