epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
132,259.347,1.09137,1.16885,1.03832,1.02301,0.72496,0.7619,0.73027,0.49217,0.74816,0.7619,0.71267,0.42205,1.18566,1.17472,1.24306,1.13731,0.00158517,0.00158517,0.00158517
133,260.957,1.15185,1.12295,1.00834,1.00384,0.72496,0.7619,0.73027,0.49217,0.74816,0.7619,0.71267,0.42205,1.18566,1.17472,1.24306,1.13731,0.001582,0.001582,0.001582
134,262.779,1.07068,1.2598,1.01178,1.01999,0.78631,0.77778,0.77039,0.52609,0.78631,0.77778,0.74302,0.43938,1.17466,1.18387,1.24365,1.14108,0.00157883,0.00157883,0.00157883
135,264.331,1.06162,1.28547,0.95672,1.02125,0.78631,0.77778,0.77039,0.52609,0.78631,0.77778,0.74302,0.43938,1.17466,1.18387,1.24365,1.14108,0.00157567,0.00157567,0.00157567
136,266.148,1.01599,1.24089,0.92304,0.99914,0.8414,0.75793,0.78143,0.52336,0.82388,0.74258,0.7537,0.44442,1.18125,1.13178,1.2943,1.11961,0.0015725,0.0015725,0.0015725
137,269.182,1.10338,1.23596,0.91518,1.0185,0.8414,0.75793,0.78143,0.52336,0.82388,0.74258,0.7537,0.44442,1.18125,1.13178,1.2943,1.11961,0.00156933,0.00156933,0.00156933
138,270.976,0.96271,1.15291,0.86522,0.95526,0.87494,0.77734,0.78123,0.49995,0.87494,0.77734,0.76269,0.43315,1.25086,1.0889,1.32746,1.09843,0.00156617,0.00156617,0.00156617
139,272.637,1.19356,1.41557,0.97149,0.99408,0.87494,0.77734,0.78123,0.49995,0.87494,0.77734,0.76269,0.43315,1.25086,1.0889,1.32746,1.09843,0.001563,0.001563,0.001563
140,274.275,1.17539,1.33647,0.94258,0.97952,0.90098,0.73016,0.77161,0.48577,0.8896,0.74603,0.78123,0.42281,1.27566,1.10732,1.34739,1.1431,0.00155983,0.00155983,0.00155983
141,275.8,1.06011,1.29437,0.89724,0.95962,0.90098,0.73016,0.77161,0.48577,0.8896,0.74603,0.78123,0.42281,1.27566,1.10732,1.34739,1.1431,0.00155667,0.00155667,0.00155667
142,277.49,1.12951,1.10795,0.97876,0.98137,0.80246,0.77381,0.76113,0.45342,0.83628,0.72971,0.74815,0.37077,1.28043,1.19994,1.40978,1.15409,0.0015535,0.0015535,0.0015535
143,279.046,1.17666,1.47139,0.9807,1.03706,0.80246,0.77381,0.76113,0.45342,0.83628,0.72971,0.74815,0.37077,1.28043,1.19994,1.40978,1.15409,0.00155033,0.00155033,0.00155033
144,280.71,1.11731,1.36742,0.9758,1.04397,0.77845,0.66932,0.72959,0.42468,0.68413,0.75637,0.72281,0.3389,1.32151,1.27114,1.51724,1.13842,0.00154717,0.00154717,0.00154717
145,283.686,1.04297,1.01613,0.9513,0.95564,0.77845,0.66932,0.72959,0.42468,0.68413,0.75637,0.72281,0.3389,1.32151,1.27114,1.51724,1.13842,0.001544,0.001544,0.001544
146,285.34,1.06315,1.19585,0.9407,1.01279,0.81934,0.64794,0.68784,0.44331,0.79949,0.63293,0.66454,0.36297,1.31765,1.34116,1.52051,1.17151,0.00154083,0.00154083,0.00154083
147,286.907,1.09366,1.14605,0.9662,1.00757,0.81934,0.64794,0.68784,0.44331,0.79949,0.63293,0.66454,0.36297,1.31765,1.34116,1.52051,1.17151,0.00153767,0.00153767,0.00153767
148,288.595,1.15344,1.45198,0.96697,1.00615,0.93148,0.68254,0.75446,0.46513,0.90359,0.66667,0.7118,0.41147,1.30864,1.27088,1.53991,1.15629,0.0015345,0.0015345,0.0015345
149,290.133,1.18627,1.42703,0.92126,0.99999,0.93148,0.68254,0.75446,0.46513,0.90359,0.66667,0.7118,0.41147,1.30864,1.27088,1.53991,1.15629,0.00153133,0.00153133,0.00153133
150,291.798,1.18484,1.10344,1.0228,1.0133,0.80805,0.66823,0.74991,0.48988,0.74983,0.73016,0.74667,0.43173,1.26934,1.18837,1.48755,1.16735,0.00152817,0.00152817,0.00152817
151,293.633,0.99229,1.1395,0.84605,0.96565,0.80805,0.66823,0.74991,0.48988,0.74983,0.73016,0.74667,0.43173,1.26934,1.18837,1.48755,1.16735,0.001525,0.001525,0.001525
152,295.502,1.00208,1.20822,1.00228,0.96984,0.80301,0.7118,0.74882,0.46327,0.78068,0.71429,0.74052,0.42407,1.30529,1.12685,1.41106,1.15972,0.00152183,0.00152183,0.00152183
153,297.477,1.1034,1.21765,1.01687,1.02447,0.80301,0.7118,0.74882,0.46327,0.78068,0.71429,0.74052,0.42407,1.30529,1.12685,1.41106,1.15972,0.00151867,0.00151867,0.00151867
154,301.264,1.06881,1.09618,0.95949,0.99536,0.81368,0.71429,0.72297,0.44858,0.81368,0.71429,0.72863,0.40383,1.30848,1.06887,1.39969,1.17873,0.0015155,0.0015155,0.0015155
155,302.86,1.03282,0.88181,0.97992,1.00641,0.81368,0.71429,0.72297,0.44858,0.81368,0.71429,0.72863,0.40383,1.30848,1.06887,1.39969,1.17873,0.00151233,0.00151233,0.00151233
156,304.475,0.93286,1.13086,0.84596,0.98536,0.80286,0.71429,0.72423,0.4692,0.80286,0.71429,0.73199,0.4298,1.21685,1.00827,1.27667,1.15129,0.00150917,0.00150917,0.00150917
